,Order Date,Clinic Name,Clinic Address,Clinic Suite,Clinic additional Address,Clinic City,Clinic State,Clinic Zip,County Name,Total Pfizer Ordered,Total Moderna Ordered,Total Janssen Ordered,Total Covid Volume Ordered,Georeferenced Latitude & Longitude
10919,2/2/2021,GIANT PHARMACY-6045,849 WEST BALTIMORE PIKE,,,WEST GROVE,PA,19390,Chester,0,100,0,100,POINT (-75.875122 39.824105)
10920,2/26/2021,Clarion Osteopathic Hospital,1 Hospital Drive,,,Clarion,Pennsylvania,16214,Clarion,2340,0,0,2340,POINT (-79.396832 41.19187)
10921,4/30/2021,Richard R Sandrowicz MD,1265 Wayne Ave,105,,Indiana,Pennsylvania,15701,Indiana,0,100,0,100,POINT (-79.163679 40.602867)
10922,4/30/2021,VDI-Birdsboro Pharmacy,200 W First Street,Suite 3a,,Birdsboro,Pennsylvania,19508,Berks,0,200,0,200,POINT (-75.808762 40.263465)
10923,2/5/2021,VDI-Livingston Pharmacy,550 Miller Ave,,,Clairton,Pennsylvania,15025,Allegheny,0,200,0,200,POINT (-79.883134 40.293546)
10924,4/20/2021,UPMC Pinnacle Hanover,300 HIGHLAND AVENUE,,,HANOVER,PENNSYLVANIA,17331,York,0,700,0,700,POINT (-76.983731 39.807981)
10925,3/2/2021,VDI-Mainline Pharmacy-Somerset,168 West Main St,,,Somerset,Pennsylvania,15501,Somerset,0,300,0,300,POINT (-79.080619 40.008446)
10926,12/30/2020,Norristown State Hospital,1001 Sterigere St,Bldg 48,,Norristown,Pennsylvania,19401,Montgomery,0,200,0,200,POINT (-75.348612 40.129411)
10927,4/20/2021,Norland Avenue Pharmacy,12 St. Paul Drive,105,,Chambersburg,Pennsylvania,17201,Franklin,1170,0,0,1170,POINT (-77.634763 39.943292)
10928,2/22/2021,Norristown State Hospital,1001 Sterigere St,Bldg 48,,Norristown,Pennsylvania,19401,Montgomery,0,200,0,200,POINT (-75.348612 40.129411)
10929,5/4/2021,SLUHN-Monroe,100 St. Lukes Lane,,,Stroudsburg,Pennsylvania,18360,Monroe,1170,0,0,1170,POINT (-75.261786 40.997966)
10930,4/6/2021,Nuway Pharmacy,1639 Hains Road,,,Levittown,Pennsylvania,19055,Bucks,0,200,0,200,POINT (-74.833322 40.13716)
10931,4/20/2021,Family Matters Direct Primary Care,4284 William Flinn Highway,102,,Allison Park,Pennsylvania,15101,Allegheny,0,100,0,100,POINT (-79.954753 40.575391)
10932,3/16/2021,UPMC-Shadyside,5230 Centre Avenue,,,Pittsburgh,Pennsylvania,15232,Allegheny,1170,0,0,1170,POINT (-79.94113 40.45514)
10933,1/26/2021,VDI-See Right Pharmacy,2647 N 6th St,,,Harrisburg,Pennsylvania,17110,Dauphin,0,400,0,400,POINT (-76.894576 40.289845)
10934,1/6/2021,UPMC Wellsboro,32-36 Central Ave,,UMC Wellsboro Pharmacy,Wellsboro,Pennsylvania,16901,Tioga,975,0,0,975,POINT (-77.298997 41.745192)
10935,4/13/2021,LVRX Pharmacy,211 South Market Street,,,Ligonier,Pennsylvania,15658,Westmoreland,0,300,0,300,POINT (-79.239245 40.24177)
10936,5/7/2021,Pennsbury Pharmacy Inc,8545 NEW FALLS RD,,,Levittown,Pennsylvania,19054,Bucks,1170,0,0,1170,POINT (-74.835365 40.170918)
10937,12/19/2020,Perry Physicians PC,4570 Valley Rd,,,Shermans Dale,Pennsylvania,17090,Perry,0,100,0,100,POINT (-77.158983 40.319332)
10938,4/30/2021,PHN-Clarion Community Health Center,30 Pinnacle Drive,101,,Clarion,Pennsylvania,16214,Clarion,0,100,0,100,
10939,3/30/2021,Hillcrest Pharm Compounding of Lanc,3985 Columbia Ave,,Unit 2,Columbia,Pennsylvania,17512,Lancaster,0,200,0,200,POINT (-76.453247 40.036792)
10940,5/4/2021,County of Delaware,125 Chester Avenue,,,Yeadon,Pennsylvania,19050,Delaware,0,9200,0,9200,POINT (-75.254837 39.923482)
10941,12/23/2020,Grove City Medical Center,631 NORTH BROAD STREET EXT.,,,Grove City,Pennsylvania,16127,Mercer,975,0,0,975,POINT (-80.083156 41.170709)
10942,1/11/2021,Horsham Pharmacy LLC,316 Horsham Road Suite E,,,Horsham,Pennsylvania,19044,Montgomery,0,200,0,200,POINT (-75.135536 40.181864)
10943,3/23/2021,Keystone Internal Medicine,830 5th Ave.,201,Suite 201,Chambersburg,Pennsylvania,17201,Franklin,0,100,0,100,POINT (-77.644983 39.945106)
10944,1/13/2021,Alberts Pharmacy,201 S. Main Street,,,Pittston,Pennsylvania,18640,Luzerne,0,200,0,200,POINT (-75.79384 41.318462)
10945,3/23/2021,Lords Valley Village Pharmacy Inc,658 Rt 739,5,,Hawley (Part-Wayne),Pennsylvania,18428,Pike,0,400,0,400,POINT (-75.04891 41.349715)
10946,4/16/2021,Family Pharmacy of  Jessup,128 Constitution Ave,,,Jessup,Pennsylvania,18434,Lackawanna,0,100,0,100,POINT (-75.573827 41.476213)
10947,4/20/2021,West Reading Drug Store,538 PENN AVE,,,West Reading,Pennsylvania,19611,Berks,0,1200,0,1200,POINT (-75.949059 40.335732)
10948,1/22/2021,Hillcrest Pharm Compounding of Lanc,3985 Columbia Ave,,Unit 2,Columbia,Pennsylvania,17512,Lancaster,0,400,0,400,POINT (-76.453247 40.036792)
10949,4/9/2021,St Marys Pharmacy,4 Railroad Street,,,Saint Marys,Pennsylvania,15857,Elk,0,400,0,400,POINT (-78.561071 41.427667)
10950,3/23/2021,VDI-Crestwood Pharmacy,10 S Mountain Blvd,,,Mountain Top,Pennsylvania,18707,Luzerne,0,100,0,100,POINT (-75.886361 41.161562)
10951,4/23/2021,AHN-Canonsburg Hospital,100 Medical Blvd,,,Canonsburg,Pennsylvania,15317,Washington,1170,0,0,1170,POINT (-80.190434 40.248477)
10952,2/5/2021,Tower Health-Reading Hospital,420 S 5th Avenue,,,Reading,Pennsylvania,19611,Berks,1950,0,0,1950,POINT (-75.948059 40.329863)
10953,2/25/2021,15toknow,250 Mall Blvd,,,King of Prussia,Pennsylvania,19406,Montgomery,0,100,0,100,POINT (-75.390941 40.090833)
10954,4/9/2021,SLUHHN-Miners,360 W. Ruddle St,,,Coaldale,Pennsylvania,18218,Schuylkill,0,900,0,900,POINT (-75.914152 40.821619)
10955,4/16/2021,MacDonalds Pharmacy,214 Peach Orchard Road,,,Mc Connellsburg,Pennsylvania,17233,Fulton,0,200,0,200,POINT (-78.009 39.936716)
10956,4/30/2021,Pepper Pharmacy,195 to 197 East Plumstead Ave,,,Lansdowne,Pennsylvania,19050,Delaware,0,200,0,200,POINT (-75.26855 39.95048)
10957,2/1/2021,VDI-Livingston Pharmacy,550 Miller Ave,,,Clairton,Pennsylvania,15025,Allegheny,0,100,0,100,POINT (-79.883134 40.293546)
10958,3/23/2021,Hartzells Pharmacy,300 American Street,,,Catasauqua,Pennsylvania,18032,Lehigh,0,400,0,400,POINT (-75.467574 40.653713)
10959,2/5/2021,Huntingdon Family Care Center,835 Washington Street,,,Huntingdon,Pennsylvania,16652,Huntingdon,0,100,0,100,POINT (-78.017188 40.488302)
10960,2/22/2021,Abington Jefferson Health,1200 Old York Road,,,Abington,Pennsylvania,19001,Montgomery,0,200,0,200,POINT (-75.119382 40.118945)
10961,12/23/2020,UPMC-Presbyterian,G119 Presbyterian,,200 Lothrop Street,Pittsburgh,Pennsylvania,15213,Allegheny,1950,0,0,1950,
10962,5/7/2021,HAZELWOOD FAMILY HEALTH CENTER,4918 2ND AVE,,,Pittsburgh,Pennsylvania,15207,Allegheny,0,100,0,100,POINT (-79.943919 40.409362)
10963,4/20/2021,VIP Pharmacy,7737 New Falls Rd,,,Levittown,Pennsylvania,19055,Bucks,0,300,0,300,POINT (-74.847816 40.160519)
10964,2/12/2021,Nuway Pharmacy,1639 Hains Road,,,Levittown,Pennsylvania,19055,Bucks,0,100,0,100,POINT (-74.833322 40.13716)
10965,4/2/2021,Colonial Pharmacy,708 Ekastown Rd,,PO Box 123,Sarver,Pennsylvania,16055,Butler,0,500,0,500,POINT (-79.77776 40.712276)
10966,2/2/2021,Colonial Pharmacy,708 Ekastown Rd,,PO Box 123,Sarver,Pennsylvania,16055,Butler,0,100,0,100,POINT (-79.77776 40.712276)
10967,3/9/2021,The Hometown Pharmacy-New Castle,20 E Lawrence St,,,New Castle,Pennsylvania,16101,Lawrence,0,300,0,300,POINT (-80.346667 40.997833)
10968,2/23/2021,FPC-Family Practice Center Muncy,10 Shady Lane,103,,Muncy,Pennsylvania,17756,Lycoming,0,100,0,100,POINT (-76.77384 41.209813)
10969,4/23/2021,Amin Medical Center-Lansdale,21 South Valley Forge Road,Unit 100,,Lansdale,Pennsylvania,19446,Montgomery,1170,0,0,1170,POINT (-75.295871 40.247729)
10970,3/2/2021,Sams Club Store #4952,2000 VILLAGE CENTER DR,,,TARENTUM,Pennsylvania,15084,Allegheny,0,100,0,100,POINT (-79.802144 40.566292)
10971,5/7/2021,Centre Volunteers in Medicine,2520 Green Tech Dr.,D,,State College,Pennsylvania,16803,Centre,1170,0,0,1170,POINT (-77.918776 40.813498)
10972,4/20/2021,LVPG Internal Medicine-Bartonsville,600 Commerce Blvd,,,Stroudsburg,Pennsylvania,18360,Monroe,0,200,0,200,POINT (-75.263401 40.998481)
10973,1/15/2021,Berwick Hospital Center,701 East 16th St.,,Pharmacy,Berwick,Pennsylvania,18603,Columbia,0,300,0,300,POINT (-76.230804 41.070159)
10974,12/31/2020,Broad Top Area Medical Center,4133 Medical Center Drive,,P.O. Box 127,Broad Top,Pennsylvania,16621,Huntingdon,0,100,0,100,POINT (-78.133982 40.201015)
10975,2/12/2021,Harrolds Pharmacy,250 Old River Road,,,Wilkes Barre,Pennsylvania,18702,Luzerne,0,100,0,100,POINT (-75.907849 41.241791)
10976,3/5/2021,The Wright Center-Clarks Summit,1145 Northern Boulevard,,,Clarks Summit,Pennsylvania,18411,Lackawanna,0,200,0,200,POINT (-75.696208 41.488382)
10977,3/12/2021,Excela Health Frick Hospital,508 South Church Street,,,Mount Pleasant,Pennsylvania,15666,Westmoreland,0,500,0,500,POINT (-79.548217 40.146369)
10978,3/30/2021,North Side Christian Health Center,816 Middle Street,,,Pittsburgh,Pennsylvania,15212,Allegheny,0,100,0,100,POINT (-79.999614 40.455241)
10979,3/9/2021,Keystone Internal Medicine,830 5th Ave.,201,Suite 201,Chambersburg,Pennsylvania,17201,Franklin,0,400,0,400,POINT (-77.644983 39.945106)
10980,4/2/2021,UPMC-Presbyterian,G119 Presbyterian,,200 Lothrop Street,Pittsburgh,Pennsylvania,15213,Allegheny,1170,0,0,1170,
10981,4/16/2021,SLUHHN-Miners,360 W. Ruddle St,,,Coaldale,Pennsylvania,18218,Schuylkill,0,900,0,900,POINT (-75.914152 40.821619)
10982,4/16/2021,Armstrong County Memorial Hospital,1 NOLTE DR,,,Kittanning,Pennsylvania,16201,Armstrong,1170,0,0,1170,POINT (-79.562335 40.812095)
10983,12/22/2020,Rx Partners,500 Old Pond Road,406,,Bridgeville,Pennsylvania,15017,Allegheny,0,1200,0,1200,POINT (-80.119309 40.353348)
10984,2/23/2021,VDI-Wileys Pharmacy of Quarryville,112 TownsEdge Drive,,,Quarryville,Pennsylvania,17566,Lancaster,0,100,0,100,POINT (-76.175489 39.895336)
10985,2/9/2021,Hershey Long Term Care Pharmacy,1200 GRUBB STREET,,,Palmyra,Pennsylvania,17078,Lebanon,0,100,0,100,POINT (-76.574468 40.301683)
10986,1/29/2021,VDI-Mainline Pharmacy-Cresson,1207 2ND ST,,,Cresson,Pennsylvania,16630,Cambria,0,100,0,100,POINT (-78.591485 40.460137)
10987,4/9/2021,PSH Cmty Vax Site-Lancaster,1600 Cloister Drive,,,Lancaster,Pennsylvania,17601,Lancaster,0,200,0,200,POINT (-76.356615 40.082268)
10988,3/26/2021,Millcreek Community Hospital,5515 Peach street,,,Erie,Pennsylvania,16509,Erie,1170,0,0,1170,POINT (-80.093735 42.074141)
10989,3/16/2021,Wellspan Good Samaritan Hospital,252 S 4th Street,,,Lebanon,Pennsylvania,17042,Lebanon,2340,0,0,2340,POINT (-76.41735 40.336018)
10990,3/4/2021,Synergy Grandview Pharmacy Inc.,173 POINT TOWNSHIP DR,,,Northumberland,Pennsylvania,17857,Northumberland,0,200,0,200,POINT (-76.781599 40.899742)
10991,1/22/2021,The Hometown Pharmacy-Beaver,4969 Tuscarawas Road,,,Beaver,Pennsylvania,15009,Beaver,0,100,0,100,POINT (-80.405787 40.706052)
10992,2/8/2021,UPMC Passavant McCandless,9100 Babcock Boulevard,,,Pittsburgh,Pennsylvania,15237,Allegheny,975,0,0,975,POINT (-80.016518 40.568235)
10993,2/23/2021,AHN-Allegheny General Hospital,320 East North Avenue,Pharmacy,,Pittsburgh,Pennsylvania,15212,Allegheny,1170,0,0,1170,POINT (-80.003249 40.456149)
10994,5/4/2021,AHN FORBES HOSPITAL,PHARMACY,,2570 HAYMAKER ROAD,MONROEVILLE,PENNSYLVANIA,15146,Allegheny,1170,0,0,1170,
10995,12/28/2020,WMCHC-Highland Phys Fam Hlth Ctr,1839 Fair Avenue,,,Honesdale,Pennsylvania,18431,Wayne,0,700,0,700,POINT (-75.262474 41.589347)
10996,3/2/2021,The Hometown Pharmacy-Dierkens,100 E Main St,,,Monongahela,Pennsylvania,15063,Washington,0,200,0,200,POINT (-79.921912 40.199775)
10997,4/6/2021,Millcreek Community Hospital,5515 Peach street,,,Erie,Pennsylvania,16509,Erie,1170,0,0,1170,POINT (-80.093735 42.074141)
10998,2/2/2021,GIANT PHARMACY-6117,10 NEWPORT ROAD,,,LEOLA,PA,17540,Lancaster,0,100,0,100,POINT (-76.190108 40.086787)
10999,2/12/2021,County of Delaware,125 Chester Avenue,,,Yeadon,Pennsylvania,19050,Delaware,0,1000,0,1000,POINT (-75.254837 39.923482)
11000,4/13/2021,Bushy Run Pharmacy Inc,2106 Route 130,,,Harrison City,Pennsylvania,15636,Westmoreland,1170,1500,0,2670,POINT (-79.648483 40.353617)
11001,2/22/2021,KRHC-Ridgway Medical Center,49 Ridgmont Dr,1,,Ridgway,Pennsylvania,15853,Elk,0,100,0,100,POINT (-78.743844 41.43532)
11002,2/2/2021,Sloans Mount Joy Pharmacy,61 East main Street,,,Mount Joy,Pennsylvania,17552,Lancaster,0,100,0,100,POINT (-76.500535 40.109405)
11003,5/7/2021,Delta Medix PC,300 Lackawanna Avenue,200,,Scranton,Pennsylvania,18503,Lackawanna,0,100,0,100,POINT (-75.667364 41.408249)
11004,5/4/2021,Centerville Clinics-Washington,37 HIGHLAND AVE,,,Washington,Pennsylvania,15301,Washington,0,200,0,200,POINT (-80.244837 40.174671)
11005,5/4/2021,Nuway Pharmacy,1639 Hains Road,,,Levittown,Pennsylvania,19055,Bucks,0,100,0,100,POINT (-74.833322 40.13716)
11006,4/30/2021,VDI-Kevins Shop n Save Pharmacy,799 Castle Shannon Blvd,,,Pittsburgh,Pennsylvania,15234,Allegheny,0,2000,0,2000,POINT (-80.028375 40.368323)
11007,3/16/2021,Hilltop Community Healthcare Center,151 Ruth Street,,Rear of Building,Pittsburgh,Pennsylvania,15211,Allegheny,0,100,0,100,POINT (-80.004986 40.423009)
11008,2/1/2021,VDI-Skippack Pharmacy,4118 W Skippack Pike,,,Schwenksville,Pennsylvania,19473,Montgomery,975,0,0,975,POINT (-75.405269 40.228146)
11009,12/29/2020,Suburban Community Hospital,2701 dekalb pk,,,Norristown,Pennsylvania,19401,Montgomery,975,0,0,975,POINT (-75.315289 40.138961)
11010,2/22/2021,Village Shires Pharmacy,1464 Buck Road,,,Holland,Pennsylvania,18966,Bucks,0,100,0,100,POINT (-74.955965 40.2036)
11011,4/30/2021,Healthy Measures LLC,1260 Valley Forge Rd.,109,,Phoenixville,Pennsylvania,19460,Chester,0,300,0,300,POINT (-75.486062 40.116397)
11012,4/23/2021,Spartan Pharmacy,3526 BROWNSVILLE ROAD,,,Pittsburgh,Pennsylvania,15227,Allegheny,0,1000,0,1000,POINT (-79.975566 40.37412)
11013,2/12/2021,Bushy Run Pharmacy Inc,2106 Route 130,,,Harrison City,Pennsylvania,15636,Westmoreland,0,300,0,300,POINT (-79.648483 40.353617)
11014,3/12/2021,Hazle Drugs,1 East Broad Street,,,Hazleton,Pennsylvania,18201,Luzerne,0,300,0,300,POINT (-75.973781 40.954007)
11015,4/6/2021,Family Practice Center of Newtown,638 Newtown-Yardley Rd,2E,,Newtown,Pennsylvania,18940,Bucks,0,100,0,100,POINT (-74.921132 40.229228)
11016,2/26/2021,Haeun Pharmacy,7300 Old York Rd,210-211,,Melrose Park,Pennsylvania,19027,Montgomery,0,200,0,200,POINT (-75.13651 40.062353)
11017,2/8/2021,HersheyCare Pharmacy,475 W Governor Road Ste #2,,,Hershey,Pennsylvania,17033,Dauphin,0,600,0,600,POINT (-76.661173 40.271712)
11018,3/9/2021,VDI-Curtis Pharmacy-Washington,575 Henderson Ave,,,Washington,Pennsylvania,15301,Washington,0,400,0,400,POINT (-80.267317 40.191814)
11019,4/23/2021,Warren General Hospital,2 W Crescent Park,,,Warren,Pennsylvania,16365,Warren,0,400,0,400,POINT (-79.153237 41.843719)
11020,5/7/2021,Fishers Pharmacy,654 East Pitt St,,PO box 346,Bedford,Pennsylvania,15522,Bedford,0,500,0,500,POINT (-78.491298 40.018476)
11021,2/16/2021,VDI-Boalsburg Apothecary,3901 S Atherton St,1,,State College,Pennsylvania,16801,Centre,0,100,0,100,POINT (-77.801278 40.781213)
11022,3/16/2021,Klingensmiths Drug Stores Inc,313 FORD ST,,,Ford City,Pennsylvania,16226,Armstrong,0,200,0,200,POINT (-79.532271 40.771071)
11023,1/13/2021,LaCons Pharmacy,1336 Powell Street,,,Norristown,Pennsylvania,19401,Montgomery,0,100,0,100,POINT (-75.336115 40.12397)
11024,2/12/2021,Clinic for Special Children,535 Bunker Hill Rd,,,Strasburg,Pennsylvania,17579,Lancaster,0,100,0,100,POINT (-76.187177 39.960511)
11025,3/12/2021,Sadler Health Center,100 North Hanover Street,,,Carlisle,Pennsylvania,17013,Cumberland,0,300,0,300,POINT (-77.188864 40.203219)
11026,4/16/2021,VDI-Hershey Pharmacy and Gift Shop,731 Cherry Dr 2,,,Hershey,Pennsylvania,17033,Dauphin,0,1000,0,1000,POINT (-76.658613 40.271188)
11027,2/23/2021,Spartan Pharmacy,3526 BROWNSVILLE ROAD,,,Pittsburgh,Pennsylvania,15227,Allegheny,0,100,0,100,POINT (-79.975566 40.37412)
11028,2/8/2021,Jamestown Pharmacy,121 LIberty Street,,,Jamestown,Pennsylvania,16134,Mercer,975,0,0,975,POINT (-80.440662 41.484607)
11029,4/14/2021,GHS-BRADFORD,116 INSTERSTATE PARKWAY,Suite 21,,BRADFORD,PENNSYLVANIA,16701,McKean,0,100,0,100,
11030,1/21/2021,VDI-DANVILLE PHARMACY,439 MILL ST,,,Danville,Pennsylvania,17821,Montour,0,400,0,400,POINT (-76.616325 40.96461)
11031,3/19/2021,PSH Cmty Vax Site-Lancaster,1600 Cloister Drive,,,Lancaster,Pennsylvania,17601,Lancaster,0,3000,0,3000,POINT (-76.356615 40.082268)
11032,3/5/2021,LGHP Manor Ridge Family Medicine,2113 Manor Ridge Drive,,,Lancaster,Pennsylvania,17603,Lancaster,0,300,0,300,POINT (-76.361436 40.036526)
11033,4/13/2021,The Medicine Shoppe-Boyertown,2 E. Philadelphia Avenue,,,Boyertown,Pennsylvania,19512,Berks,1170,1500,0,2670,POINT (-75.637151 40.333497)
11034,1/29/2021,Physicians Care Surgical Hospital,454 Enterprise Drive,,,Royersford,Pennsylvania,19468,Montgomery,0,200,0,200,POINT (-75.553707 40.216786)
11035,3/30/2021,Centerville Clinics-Washington,37 HIGHLAND AVE,,,Washington,Pennsylvania,15301,Washington,0,200,0,200,POINT (-80.244837 40.174671)
11036,4/27/2021,SLUHN-Monroe,100 St. Lukes Lane,,,Stroudsburg,Pennsylvania,18360,Monroe,1170,0,0,1170,POINT (-75.261786 40.997966)
11037,1/19/2021,Erics RX Shoppe,810 Welsh Rd,F,,Horsham,Pennsylvania,19044,Montgomery,0,500,0,500,POINT (-75.179165 40.178356)
11038,12/31/2020,Perry Physicians PC,4570 Valley Rd,,,Shermans Dale,Pennsylvania,17090,Perry,0,200,0,200,POINT (-77.158983 40.319332)
11039,3/23/2021,VDI-Ferri Pharmacy,3907 Old William Penn Hwy,,,Murrysville,Pennsylvania,15668,Westmoreland,0,100,0,100,POINT (-79.697239 40.428342)
11040,3/2/2021,AHOLD USA-GIANT PHARMACY-6277,7673 LAKE RAYSTOWN SHOPPING CENTER,,,HUNTINGDON,PA,16652,Huntingdon,0,100,0,100,POINT (-78.013383 40.479429)
11041,2/12/2021,VDI-Pleasant Hills Apothecary,25 Gill Hall Rd,Suite 2,,Clairton,Pennsylvania,15025,Allegheny,0,200,0,200,POINT (-79.957735 40.321833)
11042,2/23/2021,Canadohta Lake Health Center,35255 Brown Hill Road,,,Union City,Pennsylvania,16438,Erie,0,100,0,100,POINT (-79.849136 41.792247)
11043,4/16/2021,Pechin Pharmacy,6 Zia Maria Way,,,Connellsville,Pennsylvania,15425,Fayette,0,500,0,500,
11044,4/2/2021,JC Blair Med Srvs-Primary Care Ctr,790 Bryan Street,Suite 2,,Huntingdon,Pennsylvania,16652,Huntingdon,0,200,0,200,POINT (-78.011507 40.49342)
11045,1/25/2021,Roadway Pharmacy,6858 Route 711,3,,Seward,Pennsylvania,15954,Westmoreland,0,100,0,100,POINT (-79.02281 40.406128)
11046,3/9/2021,Community Health Net,1202 State Street,,Administration,Erie,Pennsylvania,16501,Erie,0,400,0,400,POINT (-80.081095 42.123249)
11047,2/23/2021,Patton Pharmacy and VS Variety,503 Railroad Avenue Suite 2,,,Patton,Pennsylvania,16668,Cambria,0,200,0,200,POINT (-78.650321 40.638353)
11048,2/26/2021,Hyndman Area Health Center Bedford,104 Railroad Street,,,Bedford,Pennsylvania,15522,Bedford,0,100,0,100,POINT (-78.503083 40.021975)
11049,2/16/2021,Guthrie Clinic Sayre,1 GUTHRIE SQ,,Sayre PA,Sayre,Pennsylvania,18840,Bradford,0,100,0,100,POINT (-76.518676 41.980974)
11050,4/9/2021,Abington Jefferson Health,1200 Old York Road,,,Abington,Pennsylvania,19001,Montgomery,0,1200,0,1200,POINT (-75.119382 40.118945)
11051,2/23/2021,Huntingdon Family Care Center,835 Washington Street,,,Huntingdon,Pennsylvania,16652,Huntingdon,0,100,0,100,POINT (-78.017188 40.488302)
11052,1/19/2021,VDI-Wileys Pharmacy of Quarryville,112 TownsEdge Drive,,,Quarryville,Pennsylvania,17566,Lancaster,0,100,0,100,POINT (-76.175489 39.895336)
11053,4/2/2021,PHN-Latrobe Health Center,529 Lloyd Ave,,,Latrobe,Pennsylvania,15650,Westmoreland,0,100,0,100,POINT (-79.392981 40.308888)
11054,3/26/2021,Abington Jefferson Health,1200 Old York Road,,,Abington,Pennsylvania,19001,Montgomery,0,500,0,500,POINT (-75.119382 40.118945)
11055,4/9/2021,Wilkes-Barre General Hospital,575 North River Street,,Pharmacy Department,Wilkes Barre,Pennsylvania,18764,Luzerne,0,0,600,600,POINT (-75.868165 41.258261)
11056,3/23/2021,The Medicine Shoppe 0838,20 Bailey Avenue,100,,Pittsburgh,Pennsylvania,15211,Allegheny,0,200,0,200,POINT (-80.004584 40.42699)
11057,1/12/2021,Astis South Hills Pharmacy Retail,250 MOUNT LEBANON BLVD,300,,Pittsburgh,Pennsylvania,15234,Allegheny,0,500,0,500,POINT (-80.03749 40.368461)
11058,3/5/2021,The Medicine Shoppe-Latrobe,709 Ligonier Street,,,Latrobe,Pennsylvania,15650,Westmoreland,0,300,0,300,POINT (-79.385532 40.317125)
11059,1/25/2021,Beittel Becker Pediatric Associates,2150 Noll Drive,100,,Lancaster,Pennsylvania,17603,Lancaster,0,100,0,100,POINT (-76.361035 40.04775)
11060,4/16/2021,The Medicine Shoppe-Latrobe,709 Ligonier Street,,,Latrobe,Pennsylvania,15650,Westmoreland,0,200,0,200,POINT (-79.385532 40.317125)
11061,4/30/2021,VHP Center For Womens Medicine,1627 Chew Street  # 1,,Lehigh Valley Hospital,Allentown,Pennsylvania,18105,Lehigh,0,100,0,100,POINT (-75.493714 40.600934)
11062,3/12/2021,Passport Health,847 Easton Rd,2800,Suite 2800,Warrington,Pennsylvania,18976,Bucks,0,200,0,200,POINT (-75.135723 40.237862)
11063,3/19/2021,PHN-Ellwood City Health Center,304 Evans Drive,201,,Ellwood City,Pennsylvania,16117,Lawrence,0,100,0,100,POINT (-80.275909 40.868201)
11064,4/23/2021,Punxsutawney Area Hospital,81 Hillcrest Drive,,,Punxsutawney,Pennsylvania,15767,Jefferson,0,100,0,100,POINT (-79.000359 40.960153)
11065,4/7/2021,VDI-Mainline Pharmacy-Somerset,168 West Main St,,,Somerset,Pennsylvania,15501,Somerset,0,0,100,100,POINT (-79.080619 40.008446)
11066,2/2/2021,AHOLD USA-GIANT PHARMACY 6014,1278 S MARKET STREET,,,ELIZABETHTOWN,PA,17022,Lancaster,0,100,0,100,POINT (-76.590093 40.140095)
11067,2/23/2021,Beaver Health Mart Pharmacy,533 Third St,,,Beaver,Pennsylvania,15009,Beaver,0,100,0,100,POINT (-80.303467 40.695815)
11068,12/30/2020,Tower Health-Phoenixville Hospital,140 Nutt Road,,,Phoenixville,Pennsylvania,19460,Chester,975,0,0,975,POINT (-75.538053 40.133387)
11069,4/30/2021,AFC Urgent Care Warrington,781 Easton Rd,,,Warrington,Pennsylvania,18976,Bucks,0,1000,0,1000,POINT (-75.137276 40.233789)
11070,2/1/2021,Esposito Medical Associates LTD,599 North Church Street,,,Mount Pleasant,Pennsylvania,15666,Westmoreland,0,100,0,100,POINT (-79.544698 40.161317)
11071,2/2/2021,VDI-Gateway Pharmacy,165 Nutt Road,,,Phoenixville,Pennsylvania,19460,Chester,0,100,0,100,POINT (-75.525371 40.128268)
11072,1/25/2021,Oak Valley Medical and Dental PC,103 New Meadow Run Dr,,,Farmington,Pennsylvania,15437,Fayette,0,100,0,100,
11073,4/23/2021,ROSTRAVER DRUG STORE LLC,520 CIRCLE DRIVE,,,Rostraver,Pennsylvania,15012,Fayette,0,600,0,600,POINT (-79.806183 40.176564)
11074,3/26/2021,PHN-Autumn Street Health Center,99 Autumn Street,,,Aliquippa,Pennsylvania,15001,Beaver,0,100,0,100,POINT (-80.317196 40.635873)
11075,4/20/2021,AHN-Allegheny General Hospital,320 East North Avenue,Pharmacy,,Pittsburgh,Pennsylvania,15212,Allegheny,0,200,0,200,POINT (-80.003249 40.456149)
11076,2/5/2021,Fulton County Medical Center,Fulton County Medical Center,,214 Peach Orchard Road,MC CONNELLSBURG,PA,172338559,Fulton,0,100,0,100,
11077,4/23/2021,Bechtels Pharmacy Inc,302 Main Street,,,Slatington,Pennsylvania,18080,Lehigh,0,100,0,100,POINT (-75.608012 40.7525)
11078,3/16/2021,GIANT PHARMACY-6518,2350 SUSQUEHANNA ROAD,,,ROSLYN,PA,19001,Montgomery,0,100,0,100,POINT (-75.134547 40.12179)
11079,12/29/2020,AHN-Saint Vincent Hospital,PHARMACY DEPARTMENT,,232 WEST 25TH STREET,Erie,Pennsylvania,16544,Erie,1950,0,0,1950,
11080,3/19/2021,UPMC-Shadyside,5230 Centre Avenue,,,Pittsburgh,Pennsylvania,15232,Allegheny,2340,0,0,2340,POINT (-79.94113 40.45514)
11081,2/22/2021,Beaver Falls Health Mart Pharmacy,1314 7th Ave,,,Beaver Falls,Pennsylvania,15010,Beaver,0,100,0,100,POINT (-80.319462 40.754529)
11082,3/19/2021,St Marys Pharmacy,4 Railroad Street,,,Saint Marys,Pennsylvania,15857,Elk,0,400,0,400,POINT (-78.561071 41.427667)
